frame,time_s,ball_x,ball_y,ball_w,ball_h,cross_x,cross_y
2730,45.5,1296,730,22,60,1280,720
2731,45.517,1295,730,22,60,1280,720
2732,45.533,1294,731,22,60,1280,720
2733,45.55,1294,732,22,60,1280,720
2734,45.567,1293,733,22,60,1280,720
2735,45.583,1294,733,22,60,1280,720
2736,45.6,1294,732,22,60,1280,720
2737,45.617,1293,722,22,60,1280,720
2738,45.633,1289,713,22,60,1280,720
2739,45.65,1288,707,22,60,1280,720
2740,45.667,1286,701,22,60,1280,720
2741,45.683,1286,695,22,60,1280,720
2742,45.7,1285,691,22,60,1280,720
2743,45.717,1286,686,22,60,1280,720
2744,45.733,1288,682,22,60,1280,720
2745,45.75,1287,676,22,60,1280,720
2746,45.767,1287,671,22,60,1280,720
2747,45.783,1288,667,22,60,1280,720
2748,45.8,1288,665,22,60,1280,720
2749,45.817,1290,665,22,60,1280,720
2750,45.833,1290,665,22,60,1280,720
2751,45.85,1290,667,22,60,1280,720
2752,45.867,1288,668,22,60,1280,720
2753,45.883,1285,670,22,60,1280,720
2754,45.9,1282,672,22,60,1280,720
2755,45.917,1280,674,22,60,1280,720
2756,45.933,1279,676,22,60,1280,720
2757,45.95,1278,677,22,60,1280,720
2758,45.967,1277,678,22,60,1280,720
2759,45.983,1277,679,22,60,1280,720
2760,46.0,1278,679,22,60,1280,720
2761,46.017,1278,679,22,60,1280,720
2762,46.033,1280,680,22,60,1280,720
2763,46.05,1282,681,22,60,1280,720
2764,46.067,1287,683,22,60,1280,720
2765,46.083,1290,685,22,60,1280,720
2766,46.1,1292,687,22,60,1280,720
2767,46.117,1294,690,22,60,1280,720
2768,46.133,1296,693,22,60,1280,720
2769,46.15,1299,696,22,60,1280,720
2770,46.167,1299,699,22,60,1280,720
2771,46.183,1300,702,22,60,1280,720
2772,46.2,1300,704,22,60,1280,720
2773,46.217,1300,706,22,60,1280,720
2774,46.233,1299,708,22,60,1280,720
2775,46.25,1300,710,22,60,1280,720
2776,46.267,1300,711,22,60,1280,720
2777,46.283,1299,712,22,60,1280,720
2778,46.3,1298,713,22,60,1280,720
2779,46.317,1295,713,22,60,1280,720
2780,46.333,1292,714,22,60,1280,720
2781,46.35,1291,715,22,60,1280,720
2782,46.367,1289,715,22,60,1280,720
2783,46.383,1289,716,22,60,1280,720
2784,46.4,1289,717,22,60,1280,720
2785,46.417,1288,718,22,60,1280,720
2786,46.433,1285,718,22,60,1280,720
2787,46.45,1282,718,22,60,1280,720
2788,46.467,1279,719,22,60,1280,720
2789,46.483,1276,719,22,60,1280,720
2790,46.5,1275,720,22,60,1280,720
2791,46.517,1275,721,22,60,1280,720
2792,46.533,1274,722,22,60,1280,720
2793,46.55,1274,724,22,60,1280,720
2794,46.567,1274,724,22,60,1280,720
2795,46.583,1273,724,22,60,1280,720
2796,46.6,1273,724,22,60,1280,720
2797,46.617,1273,724,22,60,1280,720
2798,46.633,1273,724,22,60,1280,720
2799,46.65,1274,722,22,60,1280,720
2800,46.667,1277,721,22,60,1280,720
2801,46.683,1277,719,22,60,1280,720
2802,46.7,1278,719,22,60,1280,720
2803,46.717,1278,718,22,60,1280,720
2804,46.733,1276,717,22,60,1280,720
2805,46.75,1275,717,22,60,1280,720
2806,46.767,1272,717,22,60,1280,720
2807,46.783,1270,716,22,60,1280,720
2808,46.8,1269,717,22,60,1280,720
2809,46.817,1268,717,22,60,1280,720
2810,46.833,1266,717,22,60,1280,720
2811,46.85,1265,719,22,60,1280,720
2812,46.867,1263,719,22,60,1280,720
2813,46.883,1263,721,22,60,1280,720
2814,46.9,1262,721,22,60,1280,720
2815,46.917,1263,721,22,60,1280,720
2816,46.933,1265,722,22,60,1280,720
2817,46.95,1268,722,22,60,1280,720
2818,46.967,1272,722,22,60,1280,720
2819,46.983,1275,722,22,60,1280,720
2820,47.0,1278,722,22,60,1280,720
2821,47.017,1279,723,22,60,1280,720
2822,47.033,1280,722,22,60,1280,720
2823,47.05,1281,722,22,60,1280,720
2824,47.067,1281,722,22,60,1280,720
2825,47.083,1281,723,22,60,1280,720
2826,47.1,1280,725,22,60,1280,720
2827,47.117,1279,726,22,60,1280,720
2828,47.133,1277,727,22,60,1280,720
2829,47.15,1277,728,22,60,1280,720
2830,47.167,1277,728,22,60,1280,720
2831,47.183,1277,728,22,60,1280,720
2832,47.2,1279,728,22,60,1280,720
2833,47.217,1281,728,22,60,1280,720
2834,47.233,1281,727,22,60,1280,720
2835,47.25,1281,725,22,60,1280,720
2836,47.267,1282,724,22,60,1280,720
2837,47.283,1282,721,22,60,1280,720
2838,47.3,1283,719,22,60,1280,720
2839,47.317,1284,718,22,60,1280,720
2840,47.333,1286,716,22,60,1280,720
2841,47.35,1286,714,22,60,1280,720
2842,47.367,1287,712,22,60,1280,720
2843,47.383,1289,711,22,60,1280,720
2844,47.4,1290,710,22,60,1280,720
2845,47.417,1292,710,22,60,1280,720
2846,47.433,1294,709,22,60,1280,720
2847,47.45,1297,709,22,60,1280,720
2848,47.467,1298,709,22,60,1280,720
2849,47.483,1299,708,22,60,1280,720
2850,47.5,1299,708,22,60,1280,720
2851,47.517,1298,708,22,60,1280,720
2852,47.533,1296,707,22,60,1280,720
2853,47.55,1295,709,22,60,1280,720
2854,47.567,1295,709,22,60,1280,720
2855,47.583,1295,711,22,60,1280,720
2856,47.6,1294,712,22,60,1280,720
2857,47.617,1294,712,22,60,1280,720
2858,47.633,1294,713,22,60,1280,720
2859,47.65,1296,713,22,60,1280,720
2860,47.667,1298,713,22,60,1280,720
2861,47.683,1299,713,22,60,1280,720
2862,47.7,1302,712,22,60,1280,720
2863,47.717,1306,712,22,60,1280,720
2864,47.733,1309,711,22,60,1280,720
2865,47.75,1314,711,22,60,1280,720
2866,47.767,1315,710,22,60,1280,720
2867,47.783,1314,709,22,60,1280,720
2868,47.8,1314,709,22,60,1280,720
2869,47.817,1312,709,22,60,1280,720
2870,47.833,1311,709,22,60,1280,720
2871,47.85,1308,709,22,60,1280,720
2872,47.867,1306,708,22,60,1280,720
2873,47.883,1305,708,22,60,1280,720
2874,47.9,1304,708,22,60,1280,720
2875,47.917,1301,708,22,60,1280,720
2876,47.933,1297,708,22,60,1280,720
2877,47.95,1293,708,22,60,1280,720
2878,47.967,1288,708,22,60,1280,720
2879,47.983,1284,708,22,60,1280,720
2880,48.0,1283,710,22,60,1280,720
2881,48.017,1283,710,22,60,1280,720
2882,48.033,1281,710,22,60,1280,720
2883,48.05,1279,708,22,60,1280,720
2884,48.067,1276,708,22,60,1280,720
2885,48.083,1273,707,22,60,1280,720
2886,48.1,1269,706,22,60,1280,720
2887,48.117,1269,705,22,60,1280,720
2888,48.133,1272,704,22,60,1280,720
2889,48.15,1274,704,22,60,1280,720
2890,48.167,1276,702,22,60,1280,720
2891,48.183,1279,702,22,60,1280,720
2892,48.2,1279,701,22,60,1280,720
2893,48.217,1280,699,22,60,1280,720
2894,48.233,1282,697,22,60,1280,720
2895,48.25,1284,697,22,60,1280,720
2896,48.267,1287,696,22,60,1280,720
2897,48.283,1287,694,22,60,1280,720
2898,48.3,1286,692,22,60,1280,720
2899,48.317,1283,690,22,60,1280,720
2900,48.333,1283,689,22,60,1280,720
2901,48.35,1281,688,22,60,1280,720
2902,48.367,1280,688,22,60,1280,720
2903,48.383,1278,686,22,60,1280,720
2904,48.4,1277,687,22,60,1280,720
2905,48.417,1276,686,22,60,1280,720
2906,48.433,1273,685,22,60,1280,720
2907,48.45,1271,685,22,60,1280,720
2908,48.467,1271,685,22,60,1280,720
2909,48.483,1273,685,22,60,1280,720
2910,48.5,1274,685,22,60,1280,720
2911,48.517,1274,686,22,60,1280,720
2912,48.533,1276,688,22,60,1280,720
2913,48.55,1275,688,22,60,1280,720
2914,48.567,1277,688,22,60,1280,720
2915,48.583,1278,688,22,60,1280,720
2916,48.6,1281,688,22,60,1280,720
2917,48.617,1283,688,22,60,1280,720
2918,48.633,1285,688,22,60,1280,720
2919,48.65,1286,688,22,60,1280,720
2920,48.667,1286,688,22,60,1280,720
2921,48.683,1285,688,22,60,1280,720
2922,48.7,1284,686,22,60,1280,720
2923,48.717,1286,686,22,60,1280,720
2924,48.733,1287,684,22,60,1280,720
2925,48.75,1288,682,22,60,1280,720
2926,48.767,1290,682,22,60,1280,720
2927,48.783,1290,680,22,60,1280,720
2928,48.8,1289,678,22,60,1280,720
2929,48.817,1289,678,22,60,1280,720
2930,48.833,1291,678,22,60,1280,720
2931,48.85,1293,678,22,60,1280,720
2932,48.867,1295,678,22,60,1280,720
2933,48.883,1296,678,22,60,1280,720
2934,48.9,1298,679,22,60,1280,720
2935,48.917,1297,679,22,60,1280,720
2936,48.933,1298,679,22,60,1280,720
2937,48.95,1298,680,22,60,1280,720
2938,48.967,1300,680,23,61,1280,720
2939,48.983,1302,680,22,60,1280,720
2940,49.0,1304,680,22,60,1280,720
2941,49.017,1304,677,22,60,1280,720
2942,49.033,1306,678,22,60,1280,720
2943,49.05,1305,676,22,60,1280,720
2944,49.067,1306,675,22,60,1280,720
2945,49.083,1304,673,22,60,1280,720
2946,49.1,1303,674,22,60,1280,720
2947,49.117,1299,674,22,60,1280,720
2948,49.133,1297,673,22,60,1280,720
2949,49.15,1294,673,22,60,1280,720
2950,49.167,1294,675,22,60,1280,720
2951,49.183,1291,675,22,60,1280,720
2952,49.2,1291,677,22,60,1280,720
2953,49.217,1289,677,22,60,1280,720
2954,49.233,1288,680,22,60,1280,720
2955,49.25,1289,682,22,60,1280,720
2956,49.267,1288,682,22,60,1280,720
2957,49.283,1289,683,22,60,1280,720
2958,49.3,1291,685,22,60,1280,720
2959,49.317,1292,685,22,60,1280,720
2960,49.333,1293,685,22,60,1280,720
2961,49.35,1295,685,22,60,1280,720
2962,49.367,1297,685,22,60,1280,720
2963,49.383,1296,683,22,60,1280,720
2964,49.4,1298,683,22,60,1280,720
2965,49.417,1299,682,22,60,1280,720
2966,49.433,1299,682,22,60,1280,720
2967,49.45,1298,683,22,60,1280,720
2968,49.467,1297,684,22,60,1280,720
2969,49.483,1296,685,22,60,1280,720
2970,49.5,1296,680,22,60,1280,720
2971,49.517,1295,674,22,60,1280,720
2972,49.533,1294,666,22,60,1280,720
2973,49.55,1294,658,22,60,1280,720
2974,49.567,1294,649,22,60,1280,720
2975,49.583,1293,641,22,60,1280,720
2976,49.6,1293,632,22,60,1280,720
2977,49.617,1292,624,22,60,1280,720
2978,49.633,1292,614,22,60,1280,720
2979,49.65,1292,605,22,60,1280,720
2980,49.667,1291,597,22,60,1280,720
2981,49.683,1290,588,22,60,1280,720
2982,49.7,1287,582,22,60,1280,720
2983,49.717,1286,580,22,60,1280,720
2984,49.733,1283,576,22,60,1280,720
2985,49.75,1283,576,22,60,1280,720
2986,49.767,1284,578,22,60,1280,720
2987,49.783,1283,583,22,60,1280,720
2988,49.8,1281,587,22,60,1280,720
2989,49.817,1282,594,22,60,1280,720
2990,49.833,1282,602,22,60,1280,720
2991,49.85,1282,609,22,60,1280,720
2992,49.867,1282,615,22,60,1280,720
2993,49.883,1285,621,22,60,1280,720
2994,49.9,1288,626,22,60,1280,720
2995,49.917,1291,632,22,60,1280,720
2996,49.933,1293,635,22,60,1280,720
2997,49.95,1299,641,22,60,1280,720
2998,49.967,1303,643,22,60,1280,720
2999,49.983,1307,645,22,60,1280,720
3000,50.0,1309,647,22,60,1280,720
3001,50.017,1309,647,22,60,1280,720
3002,50.033,1306,647,22,60,1280,720
3003,50.05,1304,647,22,60,1280,720
3004,50.067,1301,647,22,60,1280,720
3005,50.083,1297,647,22,60,1280,720
3006,50.1,1293,646,22,60,1280,720
3007,50.117,1288,645,22,60,1280,720
3008,50.133,1284,646,22,60,1280,720
3009,50.15,1282,646,22,60,1280,720
3010,50.167,1279,646,22,60,1280,720
3011,50.183,1276,646,22,60,1280,720
3012,50.2,1274,646,22,60,1280,720
3013,50.217,1275,648,22,60,1280,720
3014,50.233,1274,649,22,60,1280,720
3015,50.25,1273,650,22,60,1280,720
3016,50.267,1272,650,22,60,1280,720
3017,50.283,1268,648,22,60,1280,720
3018,50.3,1267,649,22,60,1280,720
3019,50.317,1265,648,22,60,1280,720
3020,50.333,1264,649,22,60,1280,720
3021,50.35,1264,650,22,60,1280,720
3022,50.367,1266,653,22,60,1280,720
3023,50.383,1272,655,22,60,1280,720
3024,50.4,1277,657,22,60,1280,720
3025,50.417,1285,659,22,60,1280,720
3026,50.433,1290,662,22,60,1280,720
3027,50.45,1294,664,22,60,1280,720
3028,50.467,1298,666,22,59,1280,720
3029,50.483,1300,669,22,60,1280,720
3030,50.5,1303,672,22,60,1280,720
3031,50.517,1306,674,22,60,1280,720
3032,50.533,1307,675,22,60,1280,720
3033,50.55,1307,676,22,60,1280,720
3034,50.567,1306,677,22,60,1280,720
3035,50.583,1306,677,22,60,1280,720
3036,50.6,1307,678,22,60,1280,720
3037,50.617,1309,679,22,60,1280,720
3038,50.633,1311,680,22,60,1280,720
3039,50.65,1312,679,22,60,1280,720
3040,50.667,1312,679,22,60,1280,720
3041,50.683,1312,681,22,60,1280,720
3042,50.7,1309,680,22,60,1280,720
3043,50.717,1308,681,22,60,1280,720
3044,50.733,1308,681,22,60,1280,720
3045,50.75,1311,682,22,60,1280,720
3046,50.767,1314,682,22,60,1280,720
3047,50.783,1317,682,22,60,1280,720
3048,50.8,1320,683,22,60,1280,720
3049,50.817,1322,684,22,60,1280,720
3050,50.833,1323,684,22,60,1280,720
3051,50.85,1325,687,22,60,1280,720
3052,50.867,1328,687,22,60,1280,720
3053,50.883,1331,688,22,60,1280,720
3054,50.9,1333,689,22,60,1280,720
3055,50.917,1334,689,22,60,1280,720
3056,50.933,1332,689,22,60,1280,720
3057,50.95,1328,689,22,60,1280,720
3058,50.967,1322,689,22,60,1280,720
3059,50.983,1316,687,22,60,1280,720
3060,51.0,1310,685,22,60,1280,720
3061,51.017,1307,684,22,60,1280,720
3062,51.033,1305,683,22,60,1280,720
3063,51.05,1303,683,22,60,1280,720
3064,51.067,1301,683,22,60,1280,720
3065,51.083,1301,684,22,60,1280,720
3066,51.1,1302,685,22,60,1280,720
3067,51.117,1307,687,22,60,1280,720
3068,51.133,1310,687,22,60,1280,720
3069,51.15,1312,689,22,60,1280,720
3070,51.167,1313,689,22,60,1280,720
3071,51.183,1312,690,22,60,1280,720
3072,51.2,1310,689,22,60,1280,720
3073,51.217,1308,689,22,60,1280,720
3074,51.233,1306,689,22,60,1280,720
3075,51.25,1305,690,22,60,1280,720
3076,51.267,1303,690,22,60,1280,720
3077,51.283,1300,691,22,60,1280,720
3078,51.3,1295,691,22,60,1280,720
3079,51.317,1290,692,22,60,1280,720
3080,51.333,1287,692,22,60,1280,720
3081,51.35,1285,693,22,60,1280,720
3082,51.367,1286,696,22,60,1280,720
3083,51.383,1286,699,22,60,1280,720
3084,51.4,1286,702,22,60,1280,720
3085,51.417,1284,704,22,60,1280,720
3086,51.433,1278,705,22,60,1280,720
3087,51.45,1273,708,22,60,1280,720
3088,51.467,1267,709,22,60,1280,720
3089,51.483,1261,710,22,60,1280,720
3090,51.5,1262,712,22,60,1280,720
3091,51.517,1262,713,22,60,1280,720
3092,51.533,1262,714,22,60,1280,720
3093,51.55,1263,714,22,60,1280,720
3094,51.567,1263,715,22,60,1280,720
3095,51.583,1263,715,22,60,1280,720
3096,51.6,1264,715,22,60,1280,720
3097,51.617,1266,715,22,60,1280,720
3098,51.633,1269,714,22,60,1280,720
3099,51.65,1271,714,22,60,1280,720
3100,51.667,1273,714,22,60,1280,720
3101,51.683,1275,714,22,60,1280,720
3102,51.7,1278,714,22,60,1280,720
3103,51.717,1279,714,22,60,1280,720
3104,51.733,1281,715,22,60,1280,720
3105,51.75,1282,715,22,60,1280,720
3106,51.767,1282,715,22,60,1280,720
3107,51.783,1283,716,22,60,1280,720
3108,51.8,1283,717,22,60,1280,720
3109,51.817,1285,717,22,60,1280,720
3110,51.833,1288,718,22,60,1280,720
3111,51.85,1290,719,22,60,1280,720
3112,51.867,1292,720,22,60,1280,720
3113,51.883,1293,720,22,60,1280,720
3114,51.9,1294,719,22,60,1280,720
3115,51.917,1295,720,22,60,1280,720
3116,51.933,1295,720,22,60,1280,720
3117,51.95,1295,720,22,60,1280,720
3118,51.967,1295,719,22,60,1280,720
3119,51.983,1294,719,22,60,1280,720
3120,52.0,1292,718,22,60,1280,720
3121,52.017,1290,718,22,60,1280,720
3122,52.033,1288,716,22,59,1280,720
3123,52.05,1283,716,22,59,1280,720
3124,52.067,1280,715,22,60,1280,720
3125,52.083,1277,715,22,60,1280,720
3126,52.1,1275,714,22,60,1280,720
3127,52.117,1274,715,22,60,1280,720
3128,52.133,1275,714,22,60,1280,720
3129,52.15,1276,714,22,60,1280,720
3130,52.167,1277,714,22,60,1280,720
3131,52.183,1277,714,22,60,1280,720
3132,52.2,1277,714,22,60,1280,720
3133,52.217,1277,714,22,60,1280,720
3134,52.233,1277,714,22,60,1280,720
3135,52.25,1276,714,22,60,1280,720
3136,52.267,1276,713,22,60,1280,720
3137,52.283,1274,712,22,60,1280,720
3138,52.3,1275,711,22,60,1280,720
3139,52.317,1275,711,22,60,1280,720
3140,52.333,1275,711,22,60,1280,720
3141,52.35,1276,710,22,60,1280,720
3142,52.367,1276,710,22,60,1280,720
3143,52.383,1278,710,22,60,1280,720
3144,52.4,1281,710,22,60,1280,720
3145,52.417,1283,710,22,60,1280,720
3146,52.433,1284,709,22,60,1280,720
3147,52.45,1285,709,22,60,1280,720
3148,52.467,1285,709,22,60,1280,720
3149,52.483,1285,708,22,60,1280,720
3150,52.5,1284,708,22,60,1280,720
3151,52.517,1281,706,22,60,1280,720
3152,52.533,1279,705,22,60,1280,720
3153,52.55,1276,705,22,60,1280,720
3154,52.567,1266,702,22,60,1280,720
3155,52.583,1267,702,22,60,1280,720
3156,52.6,1267,702,22,60,1280,720
3157,52.617,1266,703,22,60,1280,720
3158,52.633,1268,703,22,60,1280,720
3159,52.65,1270,703,22,60,1280,720
3160,52.667,1273,703,22,60,1280,720
3161,52.683,1276,704,22,60,1280,720
3162,52.7,1279,704,22,60,1280,720
3163,52.717,1282,705,22,60,1280,720
3164,52.733,1285,705,22,60,1280,720
3165,52.75,1288,705,22,60,1280,720
3166,52.767,1293,707,22,60,1280,720
3167,52.783,1296,707,22,60,1280,720
3168,52.8,1299,707,22,60,1280,720
3169,52.817,1298,708,22,60,1280,720
3170,52.833,1298,708,22,60,1280,720
3171,52.85,1299,708,22,60,1280,720
3172,52.867,1301,708,22,60,1280,720
3173,52.883,1301,707,22,60,1280,720
3174,52.9,1302,706,22,60,1280,720
3175,52.917,1298,704,22,60,1280,720
3176,52.933,1298,704,22,60,1280,720
3177,52.95,1292,701,22,60,1280,720
3178,52.967,1289,699,22,60,1280,720
3179,52.983,1288,699,22,60,1280,720
3180,53.0,1288,697,22,60,1280,720
3181,53.017,1290,697,22,60,1280,720
3182,53.033,1292,697,22,60,1280,720
3183,53.05,1292,696,22,60,1280,720
3184,53.067,1290,696,22,60,1280,720
3185,53.083,1291,697,22,60,1280,720
3186,53.1,1293,698,22,60,1280,720
3187,53.117,1299,700,22,60,1280,720
3188,53.133,1304,701,22,60,1280,720
3189,53.15,1309,702,22,60,1280,720
3190,53.167,1313,702,22,60,1280,720
3191,53.183,1316,702,22,60,1280,720
3192,53.2,1319,702,22,60,1280,720
3193,53.217,1322,702,22,60,1280,720
3194,53.233,1325,701,22,60,1280,720
3195,53.25,1328,701,22,60,1280,720
3196,53.267,1331,700,22,60,1280,720
3197,53.283,1332,699,22,60,1280,720
3198,53.3,1332,695,22,60,1280,720
3199,53.317,1332,689,22,60,1280,720
3200,53.333,1331,683,22,60,1280,720
3201,53.35,1328,677,22,60,1280,720
3202,53.367,1325,671,22,60,1280,720
3203,53.383,1325,666,22,60,1280,720
3204,53.4,1325,660,22,60,1280,720
3205,53.417,1325,654,22,60,1280,720
3206,53.433,1325,648,22,60,1280,720
3207,53.45,1325,643,22,60,1280,720
3208,53.467,1324,638,22,60,1280,720
3209,53.483,1324,635,22,60,1280,720
3210,53.5,1323,633,22,60,1280,720
3211,53.517,1323,631,22,60,1280,720
3212,53.533,1322,631,22,60,1280,720
3213,53.55,1317,634,22,60,1280,720
3214,53.567,1311,636,22,60,1280,720
3215,53.583,1302,639,22,60,1280,720
3216,53.6,1295,645,22,60,1280,720
3217,53.617,1289,649,22,60,1280,720
3218,53.633,1286,654,22,60,1280,720
3219,53.65,1286,658,22,60,1280,720
3220,53.667,1286,661,22,60,1280,720
3221,53.683,1288,664,22,60,1280,720
3222,53.7,1291,668,22,60,1280,720
3223,53.717,1293,671,22,60,1280,720
3224,53.733,1296,675,22,60,1280,720
3225,53.75,1298,678,22,60,1280,720
3226,53.767,1297,681,22,60,1280,720
3227,53.783,1291,682,22,60,1280,720
3228,53.8,1284,685,22,60,1280,720
3229,53.817,1272,685,22,60,1280,720
3230,53.833,1263,687,22,60,1280,720
3231,53.85,1257,689,22,60,1280,720
3232,53.867,1252,691,22,60,1280,720
3233,53.883,1250,691,22,60,1280,720
3234,53.9,1253,694,22,60,1280,720
3235,53.917,1256,695,22,60,1280,720
3236,53.933,1262,697,22,60,1280,720
3237,53.95,1268,698,22,60,1280,720
3238,53.967,1274,698,22,60,1280,720
3239,53.983,1281,699,22,60,1280,720
3240,54.0,1289,701,22,60,1280,720
3241,54.017,1296,702,22,60,1280,720
3242,54.033,1301,703,22,60,1280,720
3243,54.05,1305,704,22,60,1280,720
3244,54.067,1309,705,22,60,1280,720
3245,54.083,1311,706,22,60,1280,720
3246,54.1,1314,706,22,60,1280,720
3247,54.117,1317,706,22,60,1280,720
3248,54.133,1319,707,22,60,1280,720
3249,54.15,1319,707,22,60,1280,720
3250,54.167,1318,707,22,60,1280,720
3251,54.183,1318,707,22,60,1280,720
3252,54.2,1318,707,22,60,1280,720
3253,54.217,1319,707,22,60,1280,720
3254,54.233,1320,706,22,60,1280,720
3255,54.25,1320,706,22,60,1280,720
3256,54.267,1318,705,22,60,1280,720
3257,54.283,1314,704,22,60,1280,720
3258,54.3,1308,703,22,60,1280,720
3259,54.317,1303,703,22,60,1280,720
3260,54.333,1297,703,22,60,1280,720
3261,54.35,1294,703,22,60,1280,720
3262,54.367,1294,703,22,60,1280,720
3263,54.383,1295,703,22,60,1280,720
3264,54.4,1296,703,22,60,1280,720
3265,54.417,1297,703,22,60,1280,720
3266,54.433,1297,703,22,60,1280,720
3267,54.45,1296,705,22,60,1280,720
3268,54.467,1293,705,23,61,1280,720
3269,54.483,1290,706,22,60,1280,720
3270,54.5,1281,705,22,60,1280,720
3271,54.517,1268,704,22,60,1280,720
3272,54.533,1256,702,22,60,1280,720
3273,54.55,1250,701,22,60,1280,720
3274,54.567,1250,699,22,60,1280,720
3275,54.583,1252,697,22,60,1280,720
3276,54.6,1256,696,22,60,1280,720
3277,54.617,1261,696,22,60,1280,720
3278,54.633,1267,695,22,60,1280,720
3279,54.65,1271,693,22,60,1280,720
3280,54.667,1275,692,22,60,1280,720
3281,54.683,1278,692,22,60,1280,720
3282,54.7,1281,691,22,60,1280,720
3283,54.717,1283,691,22,60,1280,720
3284,54.733,1283,691,22,60,1280,720
3285,54.75,1283,691,22,60,1280,720
3286,54.767,1282,691,22,60,1280,720
3287,54.783,1281,691,22,60,1280,720
3288,54.8,1281,690,22,60,1280,720
3289,54.817,1280,690,22,60,1280,720
3290,54.833,1281,690,22,60,1280,720
3291,54.85,1284,690,22,60,1280,720
3292,54.867,1287,690,22,60,1280,720
3293,54.883,1290,690,22,60,1280,720
3294,54.9,1291,690,22,60,1280,720
3295,54.917,1293,691,22,60,1280,720
3296,54.933,1293,692,22,60,1280,720
3297,54.95,1293,694,22,60,1280,720
3298,54.967,1293,695,22,60,1280,720
3299,54.983,1292,695,22,60,1280,720
3300,55.0,1289,696,22,60,1280,720
3301,55.017,1286,697,22,60,1280,720
3302,55.033,1284,698,22,60,1280,720
3303,55.05,1282,699,22,60,1280,720
3304,55.067,1281,702,22,60,1280,720
3305,55.083,1281,705,22,60,1280,720
3306,55.1,1281,708,22,60,1280,720
3307,55.117,1283,711,22,60,1280,720
3308,55.133,1286,712,22,60,1280,720
3309,55.15,1287,712,22,60,1280,720
3310,55.167,1288,710,22,60,1280,720
3311,55.183,1289,706,22,60,1280,720
3312,55.2,1289,704,22,60,1280,720
3313,55.217,1288,703,22,60,1280,720
3314,55.233,1287,703,22,60,1280,720
3315,55.25,1286,703,22,60,1280,720
3316,55.267,1285,704,22,60,1280,720
3317,55.283,1282,705,22,60,1280,720
3318,55.3,1280,707,22,60,1280,720
3319,55.317,1278,709,22,60,1280,720
3320,55.333,1278,711,22,60,1280,720
3321,55.35,1279,715,22,60,1280,720
3322,55.367,1282,721,22,60,1280,720
3323,55.383,1284,725,22,60,1280,720
3324,55.4,1287,728,22,60,1280,720
3325,55.417,1288,730,22,60,1280,720
3326,55.433,1289,731,22,60,1280,720
3327,55.45,1289,731,22,60,1280,720
3328,55.467,1288,732,22,60,1280,720
3329,55.483,1288,732,22,60,1280,720
3330,55.5,1288,731,22,60,1280,720
3331,55.517,1288,730,22,60,1280,720
3332,55.533,1289,730,22,60,1280,720
3333,55.55,1289,730,22,60,1280,720
3334,55.567,1288,729,22,60,1280,720
3335,55.583,1287,728,22,60,1280,720
3336,55.6,1287,727,22,60,1280,720
3337,55.617,1287,727,22,60,1280,720
3338,55.633,1286,725,22,60,1280,720
3339,55.65,1286,723,22,60,1280,720
3340,55.667,1286,722,22,60,1280,720
3341,55.683,1285,721,22,60,1280,720
3342,55.7,1283,718,22,60,1280,720
3343,55.717,1280,716,22,60,1280,720
3344,55.733,1278,714,22,60,1280,720
3345,55.75,1277,714,22,60,1280,720
3346,55.767,1276,714,22,60,1280,720
3347,55.783,1276,713,22,60,1280,720
3348,55.8,1277,712,22,60,1280,720
3349,55.817,1278,711,22,60,1280,720
3350,55.833,1280,711,22,60,1280,720
3351,55.85,1282,709,22,60,1280,720
3352,55.867,1284,709,22,60,1280,720
3353,55.883,1285,708,22,60,1280,720
3354,55.9,1285,707,22,60,1280,720
3355,55.917,1285,706,22,60,1280,720
3356,55.933,1285,705,22,60,1280,720
3357,55.95,1287,705,22,60,1280,720
3358,55.967,1287,705,22,60,1280,720
3359,55.983,1287,704,22,60,1280,720
3360,56.0,1287,703,22,60,1280,720
3361,56.017,1286,703,22,60,1280,720
3362,56.033,1285,703,22,60,1280,720
3363,56.05,1284,702,22,60,1280,720
3364,56.067,1282,701,22,60,1280,720
3365,56.083,1279,700,22,60,1280,720
3366,56.1,1275,699,22,60,1280,720
3367,56.117,1273,699,22,60,1280,720
3368,56.133,1271,698,22,60,1280,720
3369,56.15,1271,698,22,60,1280,720
3370,56.167,1271,698,22,60,1280,720
3371,56.183,1271,699,22,60,1280,720
3372,56.2,1272,699,22,60,1280,720
3373,56.217,1272,699,22,60,1280,720
3374,56.233,1272,699,22,60,1280,720
3375,56.25,1275,700,22,60,1280,720
3376,56.267,1280,703,22,60,1280,720
3377,56.283,1284,702,22,60,1280,720
3378,56.3,1287,702,22,60,1280,720
3379,56.317,1290,703,22,60,1280,720
3380,56.333,1292,703,22,60,1280,720
3381,56.35,1295,705,22,60,1280,720
3382,56.367,1297,705,22,60,1280,720
3383,56.383,1299,705,22,60,1280,720
3384,56.4,1301,706,22,60,1280,720
3385,56.417,1301,706,22,60,1280,720
3386,56.433,1301,706,22,60,1280,720
3387,56.45,1299,706,22,60,1280,720
3388,56.467,1296,706,22,60,1280,720
3389,56.483,1296,706,22,60,1280,720
3390,56.5,1296,706,22,60,1280,720
3391,56.517,1296,707,22,60,1280,720
3392,56.533,1296,707,22,60,1280,720
3393,56.55,1294,706,22,60,1280,720
